HH_ID,ResType,ResStatus,HHInc,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,M_Rel,Cable,Cats,Dogs,YogExp,DinExp,HHIn1,HHIn2,HHIn3,HHIn4,HHIn5,HHIn6,HHIn7,HHIn8,HHIn9,HHIn10,HHIn11,HHIn12,HHIn13,ResType1,ResType2,ResType3,ResType4,ResType5,ResStatus1,ResStatus2,MUndergrad,MGrad,FUndergrad,FGrad,Married,BuyYog,BuyDin,FAge,MAge
1153379,3,1,5,3,0,0,40,7,1947,1,1947,0,1,0,0,2.76,4.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,41,41
1153387,3,1,4,2,0,5,0,5,1926,1,1922,2,1,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,62,66
1153395,3,1,9,2,0,0,40,8,1944,1,1944,0,1,0,0,44.58,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,44,44
1153502,3,1,10,4,40,5,40,6,1940,1,1938,2,1,0,1,5.39,20.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,48,50
1153510,3,1,6,2,0,3,0,3,1918,1,1922,2,0,0,0,61.40,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,70,66
1153536,3,1,3,2,0,8,40,3,1926,1,1920,2,1,0,0,1.40,6.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,62,68
1153569,5,1,4,2,70,3,40,8,1965,1,1963,2,1,0,1,67.24,203.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,23,25
1153635,3,1,3,3,0,0,45,7,1952,1,1952,0,1,2,1,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,36,36
1153684,3,1,5,6,40,5,30,5,1950,1,1944,2,1,0,0,19.44,74.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,38,44
1153692,3,1,6,1,0,0,40,5,1935,1,1935,0,1,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,53,53
1153718,3,2,6,3,45,6,40,7,1958,1,1957,2,1,2,0,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,30,31
1153726,3,1,9,6,45,8,0,6,1947,1,1940,2,0,1,0,134.94,356.70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,41,48
1153734,1,2,5,1,40,9,0,0,1959,0,1959,2,0,0,0,2.94,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,29,29
1153742,3,1,7,4,40,5,40,8,1950,1,1943,2,1,0,1,115.84,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,45
1153783,3,1,6,2,50,3,12,4,1934,1,1928,2,0,0,3,9.66,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,54,60
1153791,3,2,5,4,60,8,30,5,1950,1,1949,2,0,1,1,0.00,1.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,38,39
1153916,3,1,10,4,50,10,21,8,1945,1,1942,2,1,0,0,7.66,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,43,46
1153932,3,1,10,3,40,9,0,8,1941,1,1932,2,1,0,1,17.53,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,47,56
1153981,3,1,6,3,40,8,40,9,1932,1,1961,2,0,0,1,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,56,27
1154047,3,1,7,1,0,0,45,5,1922,1,1922,0,1,0,0,0.29,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,66,66
1154062,3,1,11,4,48,8,40,7,1948,1,1947,2,1,0,0,109.38,151.20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,40,41
1154088,3,1,5,4,0,0,48,7,1940,1,1940,0,0,1,0,16.60,44.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,48,48
1154104,3,1,10,4,40,8,0,9,1954,1,1952,2,1,0,0,3.38,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,34,36
1154161,3,1,8,6,45,5,40,6,1943,1,1936,2,0,0,0,53.14,91.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,45,52
1154203,3,1,4,6,40,5,0,7,1955,1,1953,2,1,0,0,0.00,2.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,33,35
1154245,3,1,8,2,0,9,0,5,1923,1,1921,2,1,0,1,47.18,113.40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,65,67
1154302,3,1,10,3,60,11,40,5,1950,1,1936,2,1,0,2,11.57,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,38,52
1154310,3,1,4,5,45,6,40,6,1955,1,1944,2,0,0,3,0.99,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,33,44
1154336,3,1,7,5,40,7,40,9,1953,1,1951,2,1,0,0,54.90,214.20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,35,37
1154351,3,1,7,2,40,9,40,7,1962,1,1962,2,1,1,0,1.18,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,26,26
1154468,3,1,5,2,36,5,20,5,1914,1,1918,2,1,0,0,3.82,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,74,70
1154500,5,1,4,3,20,5,40,6,1957,1,1955,2,1,0,0,64.98,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,31,33
1154526,3,1,5,2,42,5,24,7,1955,1,1958,2,1,0,0,3.77,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,33,30
1154542,3,1,4,2,45,5,35,6,1933,1,1926,2,1,0,0,55.70,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,55,62
1154559,3,1,6,2,0,10,40,5,1916,1,1913,2,1,1,0,5.91,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,72,75
1154666,3,1,11,4,40,5,42,9,1946,1,1948,2,1,1,0,20.27,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,42,40
1154682,3,1,7,4,40,8,30,6,1948,1,1944,2,1,0,0,11.70,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,40,44
1154708,3,1,3,2,0,8,0,8,1924,1,1923,2,1,0,0,6.54,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,64,65
1154732,3,1,10,6,40,7,40,8,1942,1,1940,2,1,0,0,7.56,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,46,48
1154757,3,1,1,1,0,0,5,6,1916,1,1916,0,0,0,0,39.34,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,72,72
1154807,5,1,5,3,20,4,40,5,1931,1,1926,2,1,0,0,6.26,16.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,57,62
1154831,3,1,1,5,40,5,0,5,1958,1,1955,2,1,0,0,0.00,5.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,30,33
1154849,3,1,9,2,40,6,40,6,1960,1,1952,2,1,0,0,20.79,27.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,28,36
1154864,3,1,8,4,45,10,30,9,1952,1,1949,2,1,0,0,72.22,267.90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,36,39
1154880,3,1,5,4,6,8,10,5,1950,1,1949,2,1,0,1,368.76,686.40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,38,39
1154914,3,1,10,4,55,8,0,9,1953,1,1949,2,1,0,1,25.95,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,35,39
1154948,3,1,5,4,0,0,40,8,1944,1,1944,0,1,0,1,10.14,17.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,44,44
1154971,3,1,14,6,70,11,10,9,1942,1,1943,2,1,0,0,68.17,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,46,45
1154989,5,1,2,2,33,3,0,4,1926,1,1924,2,1,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,62,64
1154997,3,1,4,4,40,5,45,6,1959,1,1952,2,0,0,1,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,29,36
1155036,3,1,9,2,40,6,36,9,1958,1,1961,2,0,0,0,12.44,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,30,27
1155150,3,1,9,3,40,5,40,8,1952,1,1953,2,1,0,1,14.80,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,36,35
1155242,3,1,10,4,50,5,21,5,1937,1,1929,2,1,0,1,1.23,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,51,59
1155259,3,1,8,2,45,8,40,5,1938,1,1935,2,1,1,0,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,50,53
1155275,1,2,5,2,0,0,55,11,1941,1,1941,0,1,0,0,63.87,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,47,47
1155317,3,1,7,5,50,8,50,6,1952,1,1945,2,1,0,1,1.91,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,36,43
1155382,3,1,2,1,0,0,0,5,1908,1,1908,0,0,0,0,0.44,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,80,80
1155408,3,1,6,3,0,3,0,5,1919,1,1920,2,1,0,0,4.17,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,69,68
1155473,3,1,5,4,20,6,40,5,1958,1,1955,2,1,1,0,20.28,47.30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,30,33
1155499,3,1,3,2,0,5,0,4,1909,1,1906,2,1,0,1,44.16,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,79,82
1155515,3,1,11,4,40,8,40,5,1947,1,1946,2,1,0,4,1.60,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,41,42
1155531,3,1,8,2,0,4,40,5,1928,1,1927,2,0,0,0,0.63,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,60,61
1155572,3,1,10,3,60,8,45,8,1947,1,1949,2,1,1,1,5.22,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,41,39
1155689,3,1,8,2,60,8,38,8,1931,1,1930,2,0,0,0,0.99,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,57,58
1155705,3,1,5,2,5,6,32,5,1941,1,1930,2,1,0,0,5.28,15.90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,47,58
1155721,3,1,9,4,60,10,45,10,1946,1,1947,2,1,0,1,25.35,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,42,41
1155747,3,1,9,2,0,9,40,9,1946,1,1922,2,0,0,0,0.84,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,42,66
1155770,3,1,4,2,10,5,40,7,1953,1,1947,2,1,0,1,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,35,41
1155796,3,2,3,2,0,0,58,5,1952,1,1952,0,1,0,0,18.60,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,36,36
1155887,3,1,6,4,40,6,25,7,1954,1,1947,2,1,0,1,6.97,25.90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,34,41
1155895,3,1,9,4,50,9,40,9,1953,1,1953,2,1,0,0,23.63,85.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,35,35
1155960,3,1,7,4,40,3,20,6,1933,1,1929,2,1,1,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,55,59
1156000,3,1,9,5,45,7,40,8,1949,1,1946,2,1,0,1,50.36,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,39,42
1156042,3,1,6,3,40,5,40,5,1961,1,1952,2,1,0,0,0.99,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,27,36
1156075,3,1,12,2,40,4,40,11,1940,1,1932,2,1,2,0,33.10,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,48,56
1156208,3,1,6,4,40,7,40,3,1951,1,1951,2,1,1,1,90.63,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,37,37
1156430,3,1,5,2,0,0,40,9,1949,1,1949,0,1,0,0,82.57,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,39,39
1156513,3,1,8,2,40,7,40,7,1954,1,1953,2,0,1,0,246.48,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,34,35
1156711,3,1,14,3,65,11,0,9,1957,1,1955,2,1,0,1,82.22,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,31,33
1156737,3,1,7,3,40,5,44,7,1940,1,1943,2,1,0,1,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,48,45
1156745,3,1,7,4,40,7,25,8,1956,1,1953,2,1,0,1,48.10,155.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,32,35
1156869,4,1,10,2,45,10,20,8,1939,1,1935,2,1,1,0,23.95,131.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,49,53
1156877,3,1,8,3,55,6,40,6,1945,1,1944,2,1,0,1,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,43,44
1157008,3,1,10,5,50,8,40,6,1950,1,1946,2,1,2,0,18.34,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,42
1157065,3,2,5,2,40,3,10,10,1907,1,1905,2,1,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,81,83
1157214,1,2,2,1,0,3,0,0,1911,0,1911,2,0,0,0,6.79,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,77,77
1157263,3,1,8,4,40,8,0,5,1944,1,1945,2,1,2,0,153.18,471.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,44,43
1157339,3,1,10,3,66,5,28,8,1923,1,1923,2,1,0,1,25.15,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,65,65
1157354,3,1,6,2,30,6,0,5,1920,1,1916,2,0,0,0,80.75,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,68,72
2100016,3,1,7,2,0,9,0,5,1922,1,1925,2,1,0,0,415.97,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,66,63
2100024,3,1,4,3,0,9,35,5,1939,1,1937,2,1,1,1,151.60,644.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,49,51
2100057,3,1,4,1,0,0,0,8,1921,1,1921,0,0,0,0,1.80,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,67,67
2100065,4,1,3,2,0,7,0,5,1922,1,1907,2,1,0,0,4.21,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,66,81
2100081,3,1,4,5,44,4,0,8,1953,1,1954,2,1,1,0,195.20,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,35,34
2100107,3,1,9,3,45,8,40,11,1958,1,1954,2,1,1,0,31.29,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,30,34
2100123,3,1,5,2,0,8,0,5,1913,1,1918,2,1,0,1,9.63,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,75,70
2100198,3,1,5,4,0,0,0,5,1915,1,1915,0,1,3,2,0.00,14.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,73,73
2100271,3,1,5,2,0,6,0,6,1923,1,1924,2,1,0,0,20.72,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,65,64
2100370,3,1,5,3,60,8,45,6,1935,1,1930,2,1,0,1,208.97,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,53,58
2100396,3,1,9,4,40,8,20,7,1950,1,1948,2,0,0,1,23.07,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,40
2100404,3,1,9,4,40,9,40,5,1953,1,1947,2,1,1,0,8.45,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,35,41
2100420,3,1,7,3,50,11,40,11,1944,1,1939,2,1,2,3,52.45,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,44,49
2100461,3,1,9,2,25,5,40,11,1933,1,1931,2,1,0,0,0.39,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,55,57
2100479,3,1,2,2,0,0,40,4,1918,1,1918,0,1,0,0,0.00,6.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,70,70
2100503,3,1,4,2,0,7,0,11,1906,1,1897,2,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,82,91
2100560,3,1,5,1,0,0,40,5,1924,1,1924,0,0,0,0,1.58,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,64,64
2100594,3,1,1,1,0,0,0,8,1910,1,1910,0,1,1,1,1.83,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,78,78
2100602,3,1,9,2,40,6,4,5,1933,1,1931,2,1,1,0,13.47,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,55,57
2100628,3,1,3,2,0,4,0,3,1909,1,1909,2,1,0,2,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,79,79
2100636,3,1,8,4,50,8,30,6,1919,1,1924,2,0,8,0,17.25,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,69,64
2100669,3,1,6,3,40,6,30,4,1944,1,1940,2,1,0,0,40.90,66.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,44,48
2100685,3,1,6,2,40,10,38,11,1938,1,1950,2,1,3,1,85.14,184.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,50,38
2100693,3,1,5,2,0,5,0,6,1919,1,1917,2,1,1,0,6.65,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,69,71
2100750,3,1,6,5,60,9,0,9,1955,1,1953,2,1,0,1,81.46,212.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,33,35
2100768,3,1,5,3,0,0,40,8,1953,1,1953,0,1,3,0,34.10,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,35,35
2100800,3,1,4,3,43,10,8,8,1963,1,1960,2,0,0,0,37.70,103.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,25,28
2100818,3,1,6,2,0,10,35,8,1937,1,1927,2,0,0,0,70.66,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,51,61
2100875,3,1,7,4,40,8,0,5,1947,1,1944,2,1,2,1,8.23,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,41,44
2100883,3,1,4,1,41,8,0,0,1925,0,1925,2,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,63,63
2100891,3,1,7,2,44,8,24,8,1930,1,1925,2,0,2,2,66.15,50.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,58,63
2100909,3,1,8,2,30,10,0,0,1926,0,1926,2,1,0,0,74.16,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,62,62
2100925,3,1,7,3,60,8,0,7,1933,1,1931,2,1,1,2,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,55,57
2100933,3,2,5,2,0,0,46,11,1960,1,1960,0,0,0,0,40.82,55.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,28,28
2100941,3,1,8,4,40,5,40,5,1947,1,1946,2,1,2,0,2.98,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,41,42
2100974,3,1,5,2,0,0,50,5,1926,1,1926,0,0,0,0,3.60,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,62,62
2100982,1,2,3,2,0,0,40,6,1948,1,1948,0,0,0,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40,40
2101063,3,1,4,4,50,4,35,4,1949,1,1957,2,1,0,1,21.25,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,39,31
2101121,3,2,1,4,0,0,0,4,1959,1,1959,0,0,0,1,103.74,302.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,29,29
2101139,3,2,3,3,40,5,0,8,1956,1,1958,2,1,3,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,32,30
2101154,3,2,4,5,40,4,0,4,1949,1,1948,2,0,1,2,0.39,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,39,40
2101188,1,2,2,1,0,0,0,8,1904,1,1904,0,1,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,84,84
2101204,3,1,2,1,0,0,35,5,1917,1,1917,0,0,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,71,71
2101311,3,1,5,2,0,0,40,5,1927,1,1927,0,1,1,1,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,61,61
2101352,3,1,3,3,40,4,40,6,1933,1,1931,2,0,2,0,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,55,57
